ID1,ID2,lat,long,alt
L798940,Cleveland,35.0604933,-97.2042847,.
L1281502,Bernalillo,35.0696898,-106.6606151,.
L2360861,Santa_Fe,35.0728926,-106.0493946,.
L841045,Santa_Fe,35.075878,-106.0502529,.
L1127385,Bernalillo,35.0762468,-106.6712058,.
L1102753,Bernalillo,35.0774234,-106.6621828,.
L1355741,Bernalillo,35.0803289,-106.6711684,.
L1266423,Bernalillo,35.0859737,-106.6196537,.
L1298518,Bernalillo,35.0878975,-106.6778147,.
L1280665,Bernalillo,35.0892143,-106.6810602,.
L1349590,Bernalillo,35.0906549,-106.6800955,.
L1353206,Bernalillo,35.0925145,-106.6910275,.
L1164264,Bernalillo,35.0934545,-106.6814947,.
L1167655,Bernalillo,35.0949292,-106.6840911,.
L1333891,Bernalillo,35.0964927,-106.6854716,.
L190028,Bernalillo,35.1034101,-106.3819456,.
L1329506,Santa_Fe,35.1223,-106.18766,.
L1145916,Bernalillo,35.123173,-106.686945,.
L635187,Bernalillo,35.1263496,-106.6863817,.
L1298637,Bernalillo,35.128052,-106.6830826,.
L1134611,Bernalillo,35.1303602,-106.6818722,.
L1249067,Bernalillo,35.13063,-106.68403,.
L1145577,Bernalillo,35.1306668,-106.6846812,.
L1077738,Bernalillo,35.1310002,-106.6849601,.
L1123975,Bernalillo,35.131126,-106.6829946,.
L1151729,Bernalillo,35.131439,-106.6730726,.
L1147491,Bernalillo,35.1318426,-106.6839409,.
L1280385,Bernalillo,35.133729,-106.6591358,.
L1123972,Bernalillo,35.1342496,-106.6853979,.
L1308655,Seminole,35.1358249,-96.5600395,.
L1058264,Caddo,35.1361244,-98.1473494,.
L1288138,Bernalillo,35.1361945,-106.6190529,.
L382507,Bernalillo,35.1364753,-106.6871381,.
L1353762,Cleveland,35.1412652,-97.4203493,.
L1287047,Bernalillo,35.1426519,-106.6587496,.
L1069236,Bernalillo,35.1439591,-106.6749394,.
L1083640,Bernalillo,35.1443363,-106.6757011,.
L1286705,Bernalillo,35.1446697,-106.6567969,.
L1287848,Bernalillo,35.1447925,-106.6750574,.
L1285882,Bernalillo,35.1451785,-106.657033,.
L1286755,Bernalillo,35.1453364,-106.6585779,.
L1059346,Bernalillo,35.1453891,-106.6565609,.
L381296,Cibola,35.14724,-107.85161,.
L633230,Santa_Fe,35.1477051,-105.9778976,.
L1232991,Bernalillo,35.1585452,-106.64639,.
L1201557,Cleveland,35.161132,-97.4423361,.
L785467,Cleveland,35.1648275,-97.4487305,.
L1058302,Caddo,35.174089,-98.4468555,.
L1072922,Cleveland,35.1747555,-97.3612046,.
L1058328,Caddo,35.1769303,-98.4746969,.
L1099690,Bernalillo,35.1787368,-106.6503167,.
L1353129,Bernalillo,35.1802532,-106.6486379,.
L1075768,Bernalillo,35.1838404,-106.6482246,.
L1058312,Caddo,35.1855941,-98.4627342,.
L1353074,Bernalillo,35.1876189,-106.6444321,.
L1145292,Cleveland,35.1903641,-97.2623062,.
L619970,Bernalillo,35.1912058,-106.3978672,.
L1342986,Bernalillo,35.191983,-106.6508884,.
L1342839,Bernalillo,35.1933708,-106.6471787,.
L1321693,Bernalillo,35.1938712,-106.6399956,.
L1342877,Bernalillo,35.1976053,-106.6854388,.
L1083511,Bernalillo,35.1989388,-106.6388583,.
L1182116,Bernalillo,35.1994648,-106.6428924,.
L1264347,Bernalillo,35.2016682,-106.6371606,.
L1965349,Bernalillo,35.207758,-106.3198471,.
L1240012,Bernalillo,35.2114398,-106.6128087,.
L825657,Cleveland,35.2163484,-97.4012446,.
L1104652,Sandoval,35.2194688,-106.6078949,.
L1116397,Sandoval,35.2198808,-106.6054165,.
L1405206,Sandoval,35.2227293,-106.6166067,.
L1240000,Sandoval,35.2286892,-106.5953612,.
L1236898,Sandoval,35.2289122,-106.6290951,.
L1193378,Beckham,35.2296004,-99.8222387,.
L1165460,Cleveland,35.2299159,-97.3103714,.
L1172565,Cleveland,35.2300561,-97.3013163,.
L1162376,Cleveland,35.2303366,-97.3107147,.
L1148930,Cleveland,35.2322591,-97.2541563,.
L799534,Cleveland,35.2487033,-97.4784279,.
L1296860,Cleveland,35.2489416,-97.4732351,.
L1344907,Sandoval,35.249713,-106.5932513,.
L1057594,Cleveland,35.2536097,-97.525034,.
L1344900,Sandoval,35.257826,-106.5964759,.
L1628934,San_Miguel,35.2594884,-105.3619767,.
L1148191,Sandoval,35.2615996,-106.5981102,.
L1153128,Sandoval,35.2631414,-106.5761375,.
L344513,Sandoval,35.2784508,-106.5979271,.
L1342562,Sandoval,35.2871335,-106.5946448,.
L1276108,Sandoval,35.3177515,-106.5562677,.
L3230138,Sandoval,35.318535,-106.556423,.
L1154059,Sandoval,35.3221285,-106.5543365,.
L1078910,McKinley,35.3255162,-108.2002044,.
L1073830,Cleveland,35.3356521,-97.3640907,.
L1298216,Sandoval,35.3438176,-106.5433073,.
L1000415,Quay,35.3538461,-103.4520292,.
L826588,Cleveland,35.3603561,-97.3767185,.
L732512,Cleveland,35.3620361,-97.3743153,.
L1153116,Sandoval,35.3793232,-106.4989543,.
L1102722,Oklahoma,35.3793932,-97.3859024,.
L375166,Canadian,35.38426,-97.72452,.
L2218716,Oklahoma,35.3854926,-97.3720765,.
L281893,Santa_Fe,35.3948964,-105.9435315,.
L1324252,Washita,35.3960119,-98.7008929,.
L1434864,Washita,35.3970658,-98.7047379,.
L1038928,Oklahoma,35.442701,-97.6502395,.
L1191579,Oklahoma,35.4487581,-97.5228989,.
L611603,Caddo,35.4511616,-98.352356,.
L1071269,Oklahoma,35.4568598,-97.5037479,.
L1055107,Custer,35.4880002,-98.7004852,.
L1114012,Oklahoma,35.4965958,-97.54632,.
L1085689,Oklahoma,35.5028061,-97.5952756,.
L2138669,Oklahoma,35.5061198,-97.6310241,.
L1101284,Oklahoma,35.5061588,-97.631063,.
L1128846,Oklahoma,35.5079154,-97.6643372,.
L1147768,Oklahoma,35.5090333,-97.6643372,.
L1434136,Canadian,35.5122185,-97.6872207,.
L1035609,Sandoval,35.5160198,-106.3813019,.
L799501,San_Miguel,35.519443,-105.1697159,.
L1049703,Custer,35.5200543,-98.6988008,.
L1269247,Oklahoma,35.5210498,-97.4724197,.
L1054140,Canadian,35.5222897,-97.6891208,.
L1134475,Oklahoma,35.522412,-97.471776,.
L1134506,Oklahoma,35.5232241,-97.4724546,.
L1434822,Okfuskee,35.5242783,-96.3204833,.
L900610,McKinley,35.5247521,-108.7759942,.
L112588,Santa_Fe,35.52696,-105.97278,.
L112897,Canadian,35.52966,-97.98851,.
L1292997,San_Miguel,35.5390967,-105.1876974,.
L1110814,Oklahoma,35.5448503,-97.5952649,.
L1263373,San_Miguel,35.5476961,-105.168364,.
L1104270,Oklahoma,35.5489182,-97.600919,.
L1255452,San_Miguel,35.549374,-105.16795,.
L1115857,Oklahoma,35.551502,-97.5978184,.
L1201178,San_Miguel,35.5533874,-105.1655102,.
L1308054,San_Miguel,35.5534462,-105.165199,.
L1313545,San_Miguel,35.5536842,-105.1655746,.
L1143592,San_Miguel,35.5541555,-105.1688576,.
L1308065,San_Miguel,35.554246,-105.1522332,.
L1313543,San_Miguel,35.5570185,-105.1713467,.
L1255474,San_Miguel,35.5581246,-105.169276,.
L1313549,San_Miguel,35.5587292,-105.1622915,.
L1271456,Sandoval,35.5588863,-106.371882,.
L1263143,San_Miguel,35.559183,-105.1713467,.
L510486,San_Miguel,35.5651179,-105.1804447,.
L1164687,Santa_Fe,35.5659907,-106.1050934,.
L1164619,San_Miguel,35.568347,-105.3854299,.
L1014418,Santa_Fe,35.5698376,-106.1199989,.
L1109443,Oklahoma,35.5712269,-97.5999212,.
L273551,San_Miguel,35.59394,-105.22356,.
L1118059,Santa_Fe,35.600673,-106.12359,.
L1545386,Santa_Fe,35.60244,-106.1221,.
L1088063,Santa_Fe,35.6176223,-106.1122119,.
L1301102,Oklahoma,35.6180235,-97.5172877,.
L852882,Santa_Fe,35.6185381,-106.1124319,.
L1433924,Oklahoma,35.6248973,-97.3992071,.
L1368383,Blaine,35.63115,-98.31724,.
L1329155,Oklahoma,35.6317324,-97.3836851,.
L1085869,Sandoval,35.6353821,-106.3235271,.
L1152021,Custer,35.6366857,-99.2838979,.
L1077875,San_Miguel,35.6402781,-105.2339172,.
L1155065,Oklahoma,35.64258,-97.4551249,.
L1150177,Oklahoma,35.6490248,-97.3777056,.
L1186643,San_Miguel,35.6773434,-105.3510318,.
L1186648,San_Miguel,35.6834294,-105.3552028,.
L1145805,Sandoval,35.6848384,-106.6546512,.
L1080068,Muskogee,35.6853656,-95.2399984,.
L1741139,Oklahoma,35.6861191,-97.4710541,.
L1242768,Santa_Fe,35.6864418,-105.8943844,.
L373762,Lincoln,35.69426,-97.06341,.
L1149332,Oklahoma,35.7066388,-97.3062193,.
L1543436,Santa_Fe,35.70721,-106.07836,.
L992231,Sandoval,35.7133119,-106.7583025,.
L1146309,Santa_Fe,35.7168311,-106.0579777,.
L1166007,Santa_Fe,35.7180681,-106.0581064,.
L1135721,Santa_Fe,35.7181552,-106.0572052,.
L112585,Sandoval,35.72122,-106.92976,.
L1163843,Sandoval,35.7559856,-106.2522984,.
L870556,Los_Alamos,35.7684873,-106.2574053,.
L1145384,Sandoval,35.7708028,-106.2586069,.
L1164662,Los_Alamos,35.7715863,-106.222043,.
L942095,Los_Alamos,35.7919966,-106.2775376,.
L877888,Los_Alamos,35.7957125,-106.2750864,.
L1152788,Los_Alamos,35.8075728,-106.2008321,.
L1098899,Santa_Fe,35.8286002,-106.1686671,.
L1130538,Santa_Fe,35.862222,-105.9985828,.
L1158140,Tulsa,35.8790363,-95.9436035,.
L1089457,Los_Alamos,35.8809139,-106.3028526,.
L1148800,Los_Alamos,35.8809487,-106.3028526,.
L1151663,Sandoval,35.8825134,-106.7265129,.
L140637,Wagoner,35.8838539,-95.4001007,.
L1212203,Sandoval,35.8844606,-106.723423,.
L1102784,Santa_Fe,35.88923,-106.07958,.
L1150011,Santa_Fe,35.8931352,-106.0317242,.
L1243399,Santa_Fe,35.893148,-106.021843,.
L712801,Tulsa,35.8979502,-96.0115814,.
L1116325,McKinley,35.90001,-109.03365,.
L1264467,Santa_Fe,35.9156594,-105.9913731,.
L464715,Tulsa,35.9290927,-95.9298706,.
L1158222,Sandoval,35.9770945,-106.9858611,.
L2393544,Santa_Fe,35.9794697,-105.9145482,.
L3491758,Rio_Arriba,35.9846391,-106.0746074,.
L1110998,Tulsa,35.9890318,-95.8887148,.
L1343955,Santa_Fe,35.9893805,-106.0215267,.
L819191,Rio_Arriba,35.9904204,-106.0733408,.
L1073036,Dewey,35.9968965,-99.1344452,.
L1046998,Rio_Arriba,36.0081451,-106.0723972,.
L818633,Rio_Arriba,36.0089783,-106.0709381,.
L1204540,Rio_Arriba,36.0138383,-106.1330795,.
L1057141,Rio_Arriba,36.0159211,-106.0688138,.
L1203258,Rio_Arriba,36.0199255,-106.5164564,.
L1119772,Rio_Arriba,36.0239739,-106.074028,.
L1203287,Rio_Arriba,36.033056,-106.3133454,.
L1112730,Tulsa,36.0375265,-95.8252645,.
L1137887,Tulsa,36.0507991,-95.9528303,.
L1020264,Rio_Arriba,36.0511287,-106.0603702,.
L749977,Rio_Arriba,36.0561423,-106.0824823,.
L1271675,Tulsa,36.0568708,-95.9793091,.
L1271686,Rio_Arriba,36.0587397,-106.0733414,.
L1095129,Payne,36.0687,-97.1912,.
L1342347,Payne,36.0718967,-97.1830221,.
L1054482,Rio_Arriba,36.0719,-106.07105,.
L1308777,Tulsa,36.0801819,-95.7719421,.
L1077118,Blaine,36.0898789,-98.589077,.
L1072026,Blaine,36.0900315,-98.6072731,.
L1108476,Payne,36.0902309,-97.0847762,.
L1123455,Sandoval,36.0936381,-106.9777822,.
L1222981,Sandoval,36.0942189,-106.9785976,.
L1083805,Payne,36.0985427,-97.0757934,.
L1134431,Payne,36.1000532,-97.0802164,.
L1114250,Payne,36.1009115,-97.0798409,.
L1107373,Payne,36.106884,-97.0430195,.
L1437779,Blaine,36.1087601,-98.5900201,.
L1147873,Payne,36.1118072,-97.0628357,.
L1069891,Payne,36.1143728,-97.1957016,.
L142678,Payne,36.1156502,-97.0584106,.
L1064075,Payne,36.1179089,-97.2193909,.
L1437765,Blaine,36.118594,-98.6147184,.
L1148470,Payne,36.1200236,-97.0706892,.
L1129885,Payne,36.1204613,-97.0708448,.
L1054468,Rio_Arriba,36.1211351,-106.0442984,.
L1098966,Payne,36.1211676,-97.1009445,.
L1095728,Payne,36.1212369,-97.2145844,.
L1099532,Payne,36.1222855,-97.1016526,.
L1096123,Payne,36.1242874,-97.2077179,.
L1010081,Payne,36.125674,-97.215271,.
L2229597,Rio_Arriba,36.1273898,-106.0340309,.
L1143642,Payne,36.1278925,-97.2118378,.
L1354352,Payne,36.1299438,-97.1684038,.
L1083803,Payne,36.1426076,-97.031258,.
L1090949,Payne,36.143004,-97.151413,.
L1066886,Tulsa,36.1476565,-96.246146,.
L1090916,Payne,36.1491726,-97.0658398,.
L1090940,Payne,36.1495191,-97.063179,.
L1067035,Payne,36.1496577,-97.0638657,.
L1125492,Payne,36.1497963,-97.0633507,.
L1148253,Payne,36.1500735,-97.0590591,.
L1065293,Payne,36.1509052,-97.0630074,.
L1148179,Payne,36.1511824,-97.0637798,.
L1145483,Payne,36.1514597,-97.0616341,.
L1143453,Payne,36.1518408,-97.0625353,.
L1091677,Payne,36.1518755,-97.0650244,.
L1149734,Payne,36.1520834,-97.0602608,.
L1136863,Payne,36.1521354,-97.0639086,.
L1073805,Payne,36.1521527,-97.062664,.
L1083806,Payne,36.1522393,-97.0668912,.
L1336236,Payne,36.1525401,-97.0626604,.
L1097628,Payne,36.1550634,-97.0618057,.
L1049217,Payne,36.1568782,-97.0608562,.
L1063846,Payne,36.1579047,-97.0626211,.
L1095959,Payne,36.1587363,-97.0667839,.
L1115321,Osage,36.1621838,-96.0098863,.
L1066931,Mayes,36.1676753,-95.3382397,.
L1064617,Noble,36.1719712,-97.1534729,.
L1098967,Noble,36.1733569,-97.1915817,.
L1149439,Noble,36.1770636,-97.1944141,.
L1118814,Pawnee,36.1841301,-96.3801813,.
L1219920,Taos,36.1990187,-105.7325882,.
L1114761,Rio_Arriba,36.211524,-105.910821,.
L1149794,Rio_Arriba,36.2116538,-106.2424627,.
L1166344,Rio_Arriba,36.2162156,-105.91434,.
L1346886,Tulsa,36.2217185,-95.9225235,.
L1355342,Tulsa,36.2236365,-95.9028255,.
L488185,Payne,36.22865,-96.92561,.
L1097840,Mayes,36.2298735,-95.19104,.
L1897606,Rio_Arriba,36.2298986,-105.8566352,.
L1182044,Major,36.2451039,-98.1756306,.
L2611451,Rio_Arriba,36.2509183,-106.4385509,.
L1253384,Taos,36.252921,-105.57938,.
L1327019,Tulsa,36.2665057,-95.8395681,.
L1135215,Taos,36.2790153,-105.7866669,.
L1055217,Rogers,36.2798456,-95.7976913,.
L1121959,Tulsa,36.283071,-95.8315623,.
L1175663,Tulsa,36.2862066,-95.8560884,.
L871783,Mayes,36.2936826,-95.1646042,.
L772675,Taos,36.2950748,-105.5797344,.
L1338295,Garfield,36.3002601,-98.0679774,.
L1341250,Tulsa,36.3008229,-95.9775839,.
L1216757,Union,36.30116,-103.78501,.
L1152313,Taos,36.3040934,-106.04918,.
L1019091,Garfield,36.3094538,-98.0698013,.
L1156308,Taos,36.3206577,-105.7489014,.
L1346329,Taos,36.3308083,-105.7478905,.
L1293815,Rogers,36.3316181,-95.5806684,.
L1336614,Taos,36.3493372,-105.6440354,.
L1056676,Tulsa,36.3493518,-95.910902,.
L1131678,Taos,36.3495938,-105.7139254,.
L1091890,Delaware,36.3604809,-94.7515869,.
L1307546,Tulsa,36.3660103,-95.9710693,.
L1068670,Pawnee,36.3888148,-96.8614769,.
L1351696,Noble,36.3894488,-97.1063089,.
L1302580,Colfax,36.390073,-104.6316996,.
L1048603,Colfax,36.3914749,-104.6310318,.
L1114364,Garfield,36.3986947,-97.7375507,.
L1114253,Garfield,36.4002146,-97.7606392,.
L123558,Taos,36.40723,-105.57357,.
L1124002,Pawnee,36.4146519,-96.9117737,.
L1347276,Rogers,36.4155564,-95.6570018,.
L1048601,Colfax,36.41624,-104.6478,.
L1031777,Woodward,36.4226983,-99.4250894,.
L1325634,Union,36.4325055,-103.1641655,.
L1099395,Washington,36.4332989,-95.8483315,.
L1109656,Pawnee,36.4338514,-97.0262718,.
L1080537,Noble,36.4472468,-97.0533943,.
L1048225,Woodward,36.4538314,-99.300828,.
L1048224,Woodward,36.4561528,-99.3411899,.
L1341943,Noble,36.467996,-97.0365949,.
L112583,Rio_Arriba,36.46993,-106.56464,.
L1840936,Union,36.4759471,-103.1239526,.
L982865,Colfax,36.4870051,-105.2648163,.
L698454,Taos,36.5189316,-105.5688822,.
L1368834,Woodward,36.5262995,-99.561605,.
L1353802,Woodward,36.532915,-99.5869089,.
L1298000,Taos,36.535084,-105.708829,.
L1043780,Woodward,36.5534908,-99.5702988,.
L2692540,Noble,36.557685,-97.218599,.
L1110038,Colfax,36.5587393,-104.5404053,.
L1066913,Delaware,36.564358,-94.7655988,.
L3291456,Colfax,36.5698994,-104.5829558,.
L984153,Union,36.5763523,-103.2952809,.
L1263397,Colfax,36.5763868,-104.5802307,.
L1246247,Union,36.5774896,-103.3054733,.
L1168050,Woodward,36.5778342,-99.5693278,.
L477340,Texas,36.589792,-101.6381693,.
L1176246,Osage,36.6627734,-96.1098146,.
L1147407,Kay,36.6695204,-97.073822,.
L1161044,Texas,36.677506,-101.4680099,.
L1124618,Taos,36.6832192,-105.6526852,.
L1075968,Kay,36.6865919,-97.2327805,.
L1080023,Nowata,36.6891557,-95.5577409,.
L1066438,Kay,36.6980855,-96.9299698,.
L1066446,Kay,36.7042789,-96.933403,.
L1135322,Taos,36.7077883,-105.4258347,.
L1094687,Washington,36.7149442,-95.9482384,.
L1153877,Alfalfa,36.7155118,-98.1806302,.
L1066173,Osage,36.7196227,-96.8877411,.
L1144901,Beaver,36.7266399,-100.2157402,.
L1143393,Alfalfa,36.7300795,-98.22052,.
L1158117,San_Juan,36.7317648,-108.1786823,.
L1286491,San_Juan,36.7336393,-108.1715369,.
L1166437,San_Juan,36.7344819,-108.1988525,.
L1082888,Osage,36.7344819,-96.889801,.
L1183439,San_Juan,36.7351354,-108.1691122,.
L719181,Rio_Arriba,36.7375085,-106.5763092,.
L1123973,Alfalfa,36.7429078,-98.1352901,.
L1151973,Osage,36.7435612,-96.6654396,.
L1077154,Osage,36.7450743,-96.6465139,.
L1182088,Alfalfa,36.7453494,-98.1838703,.
L1114326,Alfalfa,36.7482379,-98.1509972,.
L1246627,Alfalfa,36.7526049,-98.1644297,.
L1072034,Washington,36.7591034,-95.8272171,.
L1071563,Washington,36.7599458,-95.8279252,.
L2404315,Alfalfa,36.7850746,-98.1870031,.
L1138947,Alfalfa,36.7969143,-98.2009077,.
L1139313,Grant,36.8103155,-97.8421354,.
L1139305,Kay,36.8137513,-97.254281,.
L1336431,San_Juan,36.8217428,-108.0069663,.
L1182050,Alfalfa,36.8380382,-98.1818748,.
L1254914,Beaver,36.8412553,-100.5175209,.
L1104263,Cimarron,36.9123624,-102.8207874,.
L140638,Washington,36.9586754,-95.9552689,.
L994302,Cimarron,36.9608658,-102.9144287,.
L1157379,Seward,37.065862,-100.8865929,.
L1160623,Morton,37.1205642,-101.623621,.
L1783319,Stevens,37.1658071,-101.3456815,.
L778217,Stevens,37.2040816,-101.3818359,.
L961338,Sumner,37.2090035,-97.528038,.
L1165638,Cowley,37.2239042,-97.0035267,.
L494021,Montgomery,37.22427,-95.70836,.
L111657,Barber,37.23198,-98.67612,.
L241648,Montgomery,37.2570259,-95.7935785,.
L1317555,Labette,37.2620311,-95.2336121,.
L1075954,Sumner,37.2795166,-97.387619,.
L964792,Harper,37.2863457,-97.8133392,.
L1325896,Cowley,37.2863918,-96.9348862,.
L1354676,Barber,37.2887566,-98.5847626,.
L1368340,Barber,37.2942193,-98.5778962,.
L633665,Sumner,37.3795428,-97.2834147,.
L990358,Clark,37.3933458,-99.7867584,.
L1067404,Sumner,37.4028919,-97.2331238,.
L1314663,Cowley,37.4119085,-97.0739293,.
L1358321,Neosho,37.47366,-95.35856,.
L521819,Sedgwick,37.5397113,-97.2553539,.
L111701,Kingman,37.55202,-98.12853,.
L111720,Neosho,37.55528,-95.30461,.
L1112790,Sedgwick,37.5693787,-97.3157787,.
L2504383,Sedgwick,37.5739536,-97.3104465,.
L1266612,Gray,37.5875316,-100.4451656,.
L969130,Kingman,37.6518882,-98.2582855,.
L567968,Pratt,37.6561013,-98.9842844,.
L111682,Ford,37.68665,-99.88882,.
L1236892,Sedgwick,37.696818,-97.3463774,.
L1140739,Sedgwick,37.7157387,-97.3709679,.
L1338857,Ford,37.7235023,-99.982098,.
L844351,Sedgwick,37.7413993,-97.3938847,.
L1143951,Sedgwick,37.7415181,-97.266705,.
L775029,Reno,37.7852332,-97.8427795,.
L1266403,Ford,37.8477481,-99.853363,.
L1239177,Ford,37.852185,-99.8574829,.
L1349144,Reno,37.937747,-97.9029305,.
L1112340,Finney,37.9599415,-100.8718193,.
L1356327,Reno,38.0187983,-98.1145889,.
L1066994,Harvey,38.0329491,-97.4391174,.
L1286534,Harvey,38.050555,-97.2016637,.
L1312228,Hodgeman,38.0543768,-99.952755,.
L1239160,Hodgeman,38.0579182,-100.0532541,.
L1059046,Harvey,38.0749705,-97.2409344,.
L1346426,Harvey,38.0750429,-97.3460388,.
L1322009,Stafford,38.086117,-98.4890842,.
L1236295,Stafford,38.0863286,-98.4869385,.
L1349772,Reno,38.0872454,-98.0681646,.
L1322178,Stafford,38.0962001,-98.4900284,.
L1351125,Reno,38.1394311,-97.9813153,.
L970585,Pawnee,38.16601,-99.082346,.
L829135,Anderson,38.1755919,-95.2562714,.
L212189,Stafford,38.1766496,-98.5260583,.
L1339157,Linn,38.1942856,-94.6800148,.
L1353586,Rice,38.2033514,-98.1361756,.
L632881,Coffey,38.2137717,-95.6864548,.
L1442521,Coffey,38.2338256,-95.766632,.
L1319210,Coffey,38.2554364,-95.8227539,.
L1331148,Marion,38.3172211,-96.987538,.
L980856,McPherson,38.3336532,-97.7303195,.
L1307434,Lane,38.4260163,-100.3456879,.
L1135930,Barton,38.4574871,-98.6320503,.
L1251925,Greeley,38.4763957,-101.7465305,.
L1129630,Wichita,38.4847362,-101.3446927,.
L492366,Osage,38.4886664,-95.862236,.
L1216919,Barton,38.4998094,-98.7246519,.
L832313,Miami,38.6125959,-94.6951186,.
L1319194,Osage,38.6318909,-95.8378601,.
L1317875,Scott,38.6884576,-100.9235001,.
L111680,Ellsworth,38.68865,-98.20288,.
L1117139,Miami,38.7120362,-94.6485901,.
L1138603,Saline,38.7425697,-97.8727341,.
L1143349,Johnson,38.7434399,-94.8902035,.
L891213,Johnson,38.7532801,-94.6969128,.
L899164,Johnson,38.7639888,-94.760685,.
L1449727,Johnson,38.8227581,-94.7520265,.
L201110,Johnson,38.8291046,-94.7508312,.
L1158610,Johnson,38.8338242,-94.7516727,.
L1244396,Johnson,38.8385042,-94.7500849,.
L1207787,Johnson,38.8428831,-94.8389626,.
L1130910,Saline,38.8438525,-97.5867891,.
L1183725,Johnson,38.8441867,-94.8421812,.
L1185614,Johnson,38.8453816,-94.843297,.
L1109541,Johnson,38.8625679,-94.8222685,.
L1108247,Johnson,38.8627684,-94.8234701,.
L1284489,Russell,38.8713224,-98.8415051,.
L1273769,Johnson,38.8760668,-94.6705627,.
L1113827,Saline,38.8792741,-97.6341248,.
L1371831,Johnson,38.8799422,-94.7363838,.
L1296063,Johnson,38.883283,-94.8734665,.
L1116025,Johnson,38.9066052,-94.6667647,.
L982435,Johnson,38.9231924,-94.6264619,.
L1319270,Russell,38.9254116,-98.5573196,.
L1352972,Johnson,38.9263597,-94.6232017,.
L1282861,Russell,38.9360099,-98.5166359,.
L1319254,Russell,38.9363248,-98.5637999,.
L1319237,Russell,38.9366286,-98.5918236,.
L1348026,Johnson,38.9373069,-94.6383353,.
L1328190,Russell,38.9381073,-98.5728975,.
L1117770,Douglas,38.9539358,-95.1768994,.
L1106655,Johnson,38.95754,-94.6690178,.
L1248120,Johnson,38.9591418,-94.663353,.
L1157024,Johnson,38.9669501,-94.8365057,.
L140363,Johnson,38.9863892,-94.784996,.
L140779,Johnson,38.9974709,-94.6995544,.
L1170041,Shawnee,39.0040446,-95.6232834,.
L1303247,Johnson,39.0153424,-94.8247039,.
L1117044,Shawnee,39.0208508,-95.6389046,.
L1341648,Shawnee,39.0394869,-95.6903472,.
L515560,Johnson,39.040253,-94.7695684,.
L775440,Shawnee,39.0425529,-95.7547331,.
L1341639,Shawnee,39.0494194,-95.7295718,.
L1065896,Geary,39.0649814,-96.870575,.
L1857286,Geary,39.0794178,-96.9230378,.
L639367,Shawnee,39.0794411,-95.7667923,.
L807943,Jefferson,39.1193733,-95.4105735,.
L1139267,Shawnee,39.1232021,-95.960834,.
L1117332,Wyandotte,39.1512296,-94.7883224,.
L1065474,Riley,39.1524276,-96.5904236,.
L1356345,Riley,39.2248563,-96.5906199,.
L1343166,Pottawatomie,39.2372224,-96.5838179,.
L1317994,Riley,39.2390341,-96.5863037,.
L1302626,Riley,39.2496883,-96.5962614,.
L1146956,Riley,39.250999,-96.6000366,.
L2154443,Riley,39.2514975,-96.5999508,.
L972435,Clay,39.2627026,-96.9973955,.
L793928,Pottawatomie,39.266816,-96.1272812,.
L1002831,Pottawatomie,39.3013619,-96.6343689,.
L1141234,Clay,39.3082026,-97.0531368,.
L1220400,Clay,39.3123864,-97.0688438,.
L1218782,Clay,39.3133648,-97.064209,.
L1218541,Sherman,39.3301647,-101.9155419,.
L1873329,Leavenworth,39.3776567,-94.8954351,.
L756025,Rooks,39.3905707,-99.4430923,.
L1130518,Rooks,39.3987955,-99.3181229,.
L1351964,Rooks,39.4085544,-99.3590318,.
L1342109,Rooks,39.4859686,-99.3978272,.
L1340216,Rooks,39.5055074,-99.4258939,.
L879209,Atchison,39.537939,-95.1497974,.
L1337336,Nemaha,39.7053674,-96.1566448,.
L1353091,Phillips,39.7454287,-99.1246184,.
L1112432,Norton,39.7865105,-100.0021935,.
L1273622,Norton,39.7937652,-99.9398804,.
L612433,Norton,39.7975241,-99.9495364,.
L1114490,Republic,39.8064261,-97.6698303,.
L2341285,Brown,39.9213226,-95.7073975,.
